id,latitude,longitude,date
520877,50.615103,3.014157,2022-05-09
520878,50.61302098,3.01599692,2022-05-09
520879,48.0062,6.88569,2017-01-31
520880,48.0024,6.87378,2018-12-11
520881,48.0024,6.87378,2018-12-11
520882,48.0024,6.87378,2018-12-11
520883,48.0024,6.87378,2018-12-11
520884,-17.4800938,-149.775508,2022-12-21
520885,-17.4800938,-149.775508,2022-12-21
520886,42.599199,9.439726,2022-11-28
520887,42.599199,9.439726,2022-11-28
520888,50.602568,3.132567,2021-04-12
520889,-17.6184615,-149.598231,2022-12-20
520890,-17.6184615,-149.598231,2022-12-20
520891,48.720608,7.042465,2022-01-24
520892,48.720608,7.042465,2022-01-24
520893,46.896513,-0.93139,2022-01-28
520894,46.896513,-0.93139,2022-01-28
520895,46.896513,-0.93139,2022-01-28
520896,46.896513,-0.93139,2022-01-28
520897,46.896513,-0.93139,2022-01-28
520898,49.4121,2.77243,2020-01-21
520899,49.4121,2.77243,2020-01-21
520900,49.4121,2.77243,2020-01-21
520901,43.518561,4.13157,2022-05-09
520902,43.517815,4.137626,2022-05-09
520903,43.518713,4.136678,2022-05-09
520904,43.5169,4.126149,2022-05-09
520905,43.521069,4.135843,2022-05-09
520906,43.517815,4.137626,2022-05-09
520907,43.521632,4.126634,2022-05-09
520908,43.521632,4.126634,2022-05-09
520909,48.900334,6.0518438,2022-06-08
520910,48.900334,6.0518438,2022-06-08
520911,48.900334,6.0518438,2022-06-08
520912,48.90910377,6.05438991,2022-06-08
520913,48.900334,6.0518438,2022-06-08
520914,48.9158465,6.057466,2022-06-08
520915,48.90910377,6.05438991,2022-06-08
520916,48.900334,6.0518438,2022-06-08
520917,48.900334,6.0518438,2022-06-08
520918,48.900334,6.0518438,2022-06-08
520919,48.9124041,6.0398713,2022-06-08
520920,48.90910377,6.05438991,2022-06-08
520921,48.900334,6.0518438,2022-06-08
520922,48.9158465,6.057466,2022-06-08
520923,48.90910377,6.05438991,2022-06-08
520924,48.9124041,6.0398713,2022-06-08
520925,43.520648,4.126527,2022-05-09
520926,43.518561,4.13157,2022-05-09
520927,49.4121,2.77243,2020-01-21
520928,43.517403,4.126213,2022-05-09
520929,49.4121,2.77243,2020-01-21
520930,49.4121,2.77243,2020-01-21
520931,49.4121,2.77243,2020-01-21
520932,45.74877581,3.13683557,2022-04-20
520933,45.74877581,3.13683557,2022-04-20
520934,45.74877581,3.13683557,2022-04-20
520935,43.935768,4.847807,2022-06-23
520936,43.935768,4.847807,2022-06-23
520937,50.690532,2.851177,2022-08-04
520938,50.690532,2.851177,2022-08-04
520939,50.690532,2.851177,2022-08-04
520940,50.690532,2.851177,2022-08-04
520941,43.34195984,6.68619721,2022-01-28
520942,43.34195984,6.68619721,2022-01-28
520943,43.34195984,6.68619721,2022-01-28
520944,43.34195984,6.68619721,2022-01-28
520945,43.25221254,3.29667692,2022-08-10
520946,43.25221254,3.29667692,2022-08-10
520947,43.5169,4.126149,2022-05-09
520948,43.521069,4.135843,2022-05-09
520949,43.517403,4.126213,2022-05-09
520950,43.520648,4.126527,2022-05-09
520951,43.518713,4.136678,2022-05-09
520952,50.61827989,3.01650096,2022-05-09
520953,50.61827989,3.01650096,2022-05-09
520954,50.61827989,3.01650096,2022-05-09
520955,48.850197,2.418169,2021-12-31
520956,48.850197,2.418169,2021-12-31
520957,44.77185819,-0.56279373,2022-01-17
520958,44.77185819,-0.56279373,2022-01-17
520959,44.80363171,-0.57193491,2021-04-12
520960,48.75836017,1.9332695,2022-06-27
520961,48.75836017,1.9332695,2022-06-27
520962,45.718486,4.854377,2021-08-11
520963,45.718486,4.854377,2021-08-11
520964,45.718486,4.854377,2021-08-11
520965,45.718486,4.854377,2021-08-11
520966,45.718486,4.854377,2021-08-11
520967,45.810311,4.877665,2021-12-29
520968,45.810311,4.877665,2021-12-29
520969,45.810311,4.877665,2021-12-29
520970,45.78016222,4.79997695,2022-05-30
520971,45.78016222,4.79997695,2022-05-30
520972,45.78016222,4.79997695,2022-05-30
520973,45.78016222,4.79997695,2022-05-30
520974,45.7655,4.92614,2021-06-15
520975,45.7655,4.92614,2021-06-15
520976,45.7655,4.92614,2021-06-15
520977,45.7655,4.92614,2021-06-15
520978,45.7655,4.92614,2021-06-15
520979,48.850197,2.418169,2021-12-31
520980,43.58312267,7.00898542,2022-04-19
520981,44.879618,-0.512023,2022-06-16
520982,43.58312267,7.00898542,2022-04-19
520983,47.33501281,0.69769922,2021-09-23
520984,47.33501281,0.69769922,2021-09-23
520985,47.33501281,0.69769922,2021-09-23
520986,47.33501281,0.69769922,2021-09-23
520987,47.33501281,0.69769922,2021-09-23
520988,47.33501281,0.69769922,2021-09-23
520989,47.33501281,0.69769922,2021-09-23
520990,47.33501281,0.69769922,2021-09-23
520991,43.26494069,5.39307777,2021-10-22
520992,43.26494069,5.39307777,2021-10-22
520993,43.26494069,5.39307777,2021-10-22
520994,43.26494069,5.39307777,2021-10-22
520995,43.26494069,5.39307777,2021-10-22
520996,43.26494069,5.39307777,2021-10-22
520997,48.84189987,2.20301175,2021-06-28
520998,44.79974717,-0.66234705,2022-01-12
520999,44.79974717,-0.66234705,2022-01-12
521000,48.89512837,2.39833236,2022-07-04
521001,48.89512837,2.39833236,2022-07-04
521002,43.70535597,7.29175456,2022-02-14
521003,43.70535597,7.29175456,2022-02-14
521004,44.85796028,-0.66541009,2022-05-04
521005,44.85796028,-0.66541009,2022-05-04
521006,44.879618,-0.512023,2022-06-16
521007,48.89450073,2.29817629,2021-06-23
521008,50.61748344,3.009592,2022-05-09
521009,43.549931,6.96296,2022-02-23
521010,43.65808451,7.17023421,2022-04-05
521011,43.65808451,7.17023421,2022-04-05
521012,49.20863663,-0.34122195,2022-10-25
521013,49.20863663,-0.34122195,2022-10-25
521014,49.20863663,-0.34122195,2022-10-25
521015,49.20863663,-0.34122195,2022-10-25
521016,49.20863663,-0.34122195,2022-10-25
521017,44.89138691,-0.61628505,2021-08-31
521018,44.89138691,-0.61628505,2021-08-31
521019,44.89138691,-0.61628505,2021-08-31
521020,50.20570326,1.82438593,2022-05-06
521021,44.89138691,-0.61628505,2021-08-31
521022,44.89138691,-0.61628505,2021-08-31
521023,44.89138691,-0.61628505,2021-08-31
521024,44.89138691,-0.61628505,2021-08-31
521025,48.4143,-4.46807,2021-09-23
521026,48.4143,-4.46807,2021-09-23
521027,48.8313,2.23698,2021-06-15
521028,43.28824919,5.58479675,2022-05-27
521029,50.61302098,3.01599692,2022-05-09
521030,50.61748344,3.009592,2022-05-09
521031,50.61748344,3.009592,2022-05-09
521032,50.61302098,3.01599692,2022-05-09
521033,43.65808451,7.17023421,2022-04-05
521034,43.549931,6.96296,2022-02-23
521035,48.89450073,2.29817629,2021-06-23
521036,48.8192,2.40912,2021-06-15
521037,47.98001177,0.17486406,2021-09-15
521038,47.98001177,0.17486406,2021-09-15
521039,47.98001177,0.17486406,2021-09-15
521040,47.98001177,0.17486406,2021-09-15
521041,43.29013381,5.48255792,2021-07-07
521042,43.29013381,5.48255792,2021-07-07
521043,43.29013381,5.48255792,2021-07-07
521044,43.29013381,5.48255792,2021-07-07
521045,43.29013381,5.48255792,2021-07-07
521046,43.29013381,5.48255792,2021-07-07
521047,48.832043,2.253808,2021-06-15
521048,43.637547,6.951344,2022-04-14
521049,43.637547,6.951344,2022-04-14
521050,43.44886874,5.44541826,2022-04-19
521051,43.44886874,5.44541826,2022-04-19
521052,48.75868906,2.33105722,2022-10-13
521053,48.75868906,2.33105722,2022-07-11
521054,48.75868906,2.33105722,2022-10-13
521055,48.75868906,2.33105722,2022-07-11
521056,48.75868906,2.33105722,2022-07-11
521057,48.75868906,2.33105722,2022-07-11
521058,48.902848,2.273682,2021-12-31
521059,48.902848,2.273682,2021-12-31
521060,48.90372981,6.05588657,2022-06-08
521061,48.901667,6.063254,2022-06-08
521062,48.77036487,1.99999768,2021-09-23
521063,48.7617,2.672,2020-02-12
521064,46.520895,6.021463,2022-02-11
521065,46.520895,6.021463,2022-02-11
521066,46.85125182,1.70260771,2021-04-01
521067,46.85125182,1.70260771,2021-04-01
521068,47.04787699,2.34557791,2021-02-08
521069,47.04787699,2.34557791,2021-02-08
521070,47.56237043,1.37212484,2022-08-23
521071,47.56237043,1.37212484,2022-08-23
521072,48.7626,2.66796,2020-03-11
521073,48.7617,2.672,2020-02-12
521074,48.7626,2.66796,2020-03-11
521075,47.23003877,-1.6335347,2022-04-25
521076,48.90372981,6.05588657,2022-06-08
521077,47.23003877,-1.6335347,2022-04-25
521078,47.23003877,-1.6335347,2022-04-25
521079,48.55099453,7.71334804,2018-02-05
521080,48.55099453,7.71334804,2018-02-05
521081,45.3555,4.79759,2020-11-19
521082,45.3555,4.79759,2020-11-19
521083,45.3585,4.79658,2020-11-19
521084,45.3564,4.79693,2020-11-19
521085,45.3564,4.79693,2020-11-19
521086,45.3555,4.79759,2020-11-19
521087,45.3585,4.79658,2020-12-21
521088,48.92663827,2.31410268,2022-07-20
521089,48.92663827,2.31410268,2022-07-20
521090,48.92663827,2.31410268,2022-07-20
521091,48.92663827,2.31410268,2022-07-20
521092,48.5812,7.75628,2017-01-31
521093,48.5812,7.75628,2017-01-31
521094,48.578,7.75179,2018-11-14
521095,48.578,7.75179,2018-11-14
521096,48.578,7.75179,2018-11-14
521097,48.578,7.75179,2018-11-14
521098,48.578,7.75179,2018-11-14
521099,45.7196,4.86179,2019-12-30
521100,45.7196,4.86179,2019-12-30
521101,45.7196,4.86179,2019-12-30
521102,45.7196,4.86179,2019-12-30
521103,45.7196,4.86179,2019-12-30
521104,45.7196,4.86179,2019-12-30
521105,45.7196,4.86179,2019-12-30
521106,45.7196,4.86179,2019-12-30
521107,48.630265,2.402931,2023-01-16
521108,48.630265,2.402931,2023-01-16
521109,-17.7401472,-149.57666,2022-12-19
521110,-17.7401472,-149.57666,2022-12-19
521111,-22.1962,166.4454,2021-03-23
521112,-22.1962,166.4454,2021-03-23
521113,48.92663827,2.31410268,2022-07-20
521114,48.92663827,2.31410268,2022-07-20
521115,45.3585,4.79546,2020-11-19
521116,45.3585,4.79658,2020-11-19
521117,45.3585,4.79546,2020-11-19
521118,47.911473,1.87737,2021-07-15
521119,47.9053752,1.9025136,2021-07-15
521120,47.893798,2.020973,2021-07-15
521121,47.93718,1.94856,2021-07-15
521122,47.8867824,1.8339996,2021-07-15
521123,47.87412,2.046781,2021-08-05
521124,47.86555,1.83385,2021-07-15
521125,47.8634133,1.8911351,2021-07-15
521126,47.93292,1.9109,2021-07-15
521127,47.87808,1.95514,2021-07-15
521128,47.89256,1.8961,2021-07-15
521129,47.90074,1.90126,2021-07-15
521130,47.832466,1.968126,2021-07-15
521131,47.94254,1.81417,2021-07-15
521132,47.91192,1.96998,2021-07-15
521133,47.893798,2.020973,2021-07-15
521134,47.8867824,1.8339996,2021-07-15
521135,47.900234,1.986572,2021-07-15
521136,47.9039133,1.9030715,2021-07-15
521137,47.93718,1.94856,2021-07-15
521138,47.88026,1.93456,2021-07-15
521139,47.911473,1.87737,2021-07-15
521140,47.9508,1.87386,2021-07-15
521141,47.884736,1.873796,2021-07-15
521142,47.905313,1.909853,2021-07-15
521143,47.91192,1.96998,2021-07-15
521144,45.3585,4.79546,2020-11-19
521145,47.88026,1.93456,2021-07-15
521146,45.3585,4.79658,2020-11-19
521147,47.86555,1.83385,2021-07-15
521148,47.900234,1.986572,2021-07-15
521149,47.9028761,1.9046868,2021-07-15
521150,47.87808,1.95514,2021-07-15
521151,47.90074,1.90126,2021-07-15
521152,47.922145,2.010412,2021-08-05
521153,47.832466,1.968126,2021-07-15
521154,47.922145,2.010412,2021-08-05
521155,47.94254,1.81417,2021-07-15
521156,47.89256,1.8961,2021-07-15
521157,47.87412,2.046781,2021-08-05
521158,47.93292,1.9109,2021-07-15
521159,47.8634133,1.8911351,2021-07-15
521160,47.9039133,1.9030715,2021-07-15
521161,47.86552972,1.89790996,2021-07-15
521162,47.966138,1.972238,2022-04-04
521163,47.95631,2.01551,2021-07-15
521164,47.966138,1.972238,2022-04-04
521165,47.919474,1.82654,2021-07-15
521166,47.89206,2.05386,2021-07-15
521167,47.884736,1.873796,2021-07-15
521168,47.9508,1.87386,2021-07-15
521169,48.5856,7.74903,2019-10-09
521170,48.5856,7.74903,2019-10-09
521171,48.5856,7.74903,2019-10-09
521172,48.7963,2.65079,2020-10-13
521173,48.28769415,4.03207657,2022-11-09
521174,14.650675,-61.139421,2021-08-03
521175,14.650675,-61.139421,2021-08-03
521176,43.609892,-0.991944,2021-10-22
521177,44.505702,1.171193,2020-10-07
521178,44.505702,1.171193,2020-10-07
521179,48.1954,3.28424,2018-05-17
521180,48.1954,3.28424,2018-05-17
521181,42.738149,2.889084,2022-06-08
521182,42.671744,2.886408,2022-06-08
521183,42.671744,2.886408,2022-06-08
521184,42.738149,2.889084,2022-06-08
521185,42.672587,2.892884,2022-12-15
521186,49.930116,2.935281,2022-12-07
521187,49.930116,2.935281,2022-12-07
521188,49.928808,2.932803,2022-12-08
521189,49.928808,2.932803,2022-12-08
521190,49.054,7.43781,2019-01-16
521191,49.054,7.43781,2019-01-16
521192,49.054,7.43781,2019-01-16
521193,49.054,7.43781,2019-01-16
521194,46.81367492,4.85657597,2021-03-25
521195,46.81367492,4.85657597,2021-03-25
521196,48.7963,2.65079,2020-10-13
521197,48.7963,2.65079,2020-10-13
521198,44.84853261,-0.67585831,2022-09-19
521199,48.7963,2.65079,2020-10-13
521200,48.901667,6.063254,2022-06-08
521201,48.896979,6.0706,2022-06-08
521202,43.3354,3.22644,2020-06-09
521203,43.3354,3.22644,2020-06-09
521204,43.3354,3.22644,2020-06-09
521205,43.366492,3.255949,2022-07-28
521206,43.366492,3.255949,2022-07-28
521207,43.366492,3.255949,2022-07-28
521208,43.366492,3.255949,2022-07-28
521209,43.366492,3.255949,2022-07-28
521210,43.366492,3.255949,2022-07-28
521211,43.366492,3.255949,2022-07-28
521212,43.366492,3.255949,2022-07-28
521213,48.898419,2.370512,2021-12-28
521214,48.898419,2.370512,2021-12-28
521215,47.932087,-2.389648,2022-02-10
521216,47.932087,-2.389648,2022-02-10
521217,48.7963,2.65079,2020-10-13
521218,48.7963,2.65079,2020-10-13
521219,48.7963,2.65079,2020-10-13
521220,48.7963,2.65079,2020-10-13
521221,48.7963,2.65079,2020-10-13
521222,48.7963,2.65079,2020-10-13
521223,44.84853261,-0.67585831,2022-09-19
521224,48.828,2.27165,2020-05-20
521225,48.5856,7.74903,2019-10-09
521226,48.5787,7.73573,2018-11-14
521227,48.5787,7.73573,2018-11-14
521228,48.5814,7.74836,2018-11-14
521229,48.5814,7.74836,2018-11-14
521230,48.59868515,7.7635538,2022-07-08
521231,48.59868515,7.7635538,2022-07-08
521232,48.571507,7.780682,2022-06-07
521233,48.571507,7.780682,2022-06-07
521234,48.571507,7.780682,2022-06-07
521235,48.571507,7.780682,2022-06-07
521236,48.571507,7.780682,2022-06-07
521237,48.6005,7.76866,2019-04-26
521238,48.6005,7.76866,2019-04-26
521239,48.6005,7.76866,2019-04-26
521240,48.6005,7.76866,2019-04-26
521241,48.6005,7.76866,2019-04-26
521242,48.6005,7.76866,2019-04-26
521243,48.6005,7.76866,2019-04-26
521244,48.6005,7.76866,2019-04-26
521245,48.6005,7.76866,2019-04-26
521246,48.6005,7.76866,2019-04-26
521247,48.6005,7.76866,2019-04-26
521248,48.6005,7.76866,2019-04-26
521249,48.5856,7.74903,2019-10-09
521250,48.5787,7.73573,2018-11-14
521251,48.5787,7.73573,2018-11-14
521252,48.828,2.27165,2020-05-20
521253,48.5787,7.73573,2018-11-14
521254,48.828,2.27165,2020-05-20
521255,48.828,2.27165,2020-05-20
521256,48.828,2.27165,2020-05-20
521257,49.15062261,6.17280653,2021-09-29
521258,49.09145112,6.2323784,2021-09-29
521259,49.09145112,6.2323784,2021-09-29
521260,49.09145112,6.2323784,2021-09-29
521261,49.15062261,6.17280653,2021-09-29
521262,49.15062261,6.17280653,2021-09-29
521263,49.09145112,6.2323784,2021-09-29
521264,49.13026545,6.17077408,2021-09-29
521265,49.13026545,6.17077408,2021-09-29
521266,49.15062261,6.17280653,2021-09-29
521267,-20.9435549,55.30034399,2021-09-09
521268,-20.9435549,55.30034399,2021-09-09
521269,-20.9435549,55.30034399,2021-09-09
521270,43.87983,5.390306,2022-06-10
521271,43.87983,5.390306,2022-06-10
521272,48.582848,7.732935,2022-03-31
521273,48.582848,7.732935,2022-03-31
521274,48.5756,7.74958,2019-10-30
521275,48.5756,7.74958,2019-10-30
521276,48.5787,7.73573,2018-11-14
521277,48.77036487,1.99999768,2021-09-23
521278,48.79469299,2.14079976,2021-06-23
521279,47.905144,1.910526,2021-07-15
521280,44.2729,1.04943,2017-04-15
521281,43.9314,1.08389,2017-02-09
521282,44.1034,1.08605,2017-04-15
521283,44.1527,1.7517,2017-04-15
521284,43.9183,1.39826,2017-04-15
521285,44.1527,1.7517,2017-04-15
521286,44.0242,1.36016,2017-04-15
521287,44.0242,1.36016,2017-04-15
521288,44.3406,1.02026,2017-04-15
521289,44.1034,1.08605,2017-04-15
521290,44.3406,1.02026,2017-04-15
521291,44.2729,1.04943,2017-04-15
521292,44.1574,1.89291,2017-04-15
521293,50.31345769,2.74004948,2021-07-01
521294,44.0194,0.99949,2020-06-03
521295,44.1574,1.89291,2017-04-15
521296,44.1801,0.88195,2017-04-15
521297,43.9183,1.39826,2017-04-15
521298,44.1801,0.88195,2017-04-15
521299,43.8973,1.1353,2017-04-15
521300,43.8973,1.1353,2017-04-15
521301,43.9138,1.22428,2017-04-15
521302,43.8271,1.30265,2017-04-15
521303,43.9138,1.22428,2017-04-15
521304,44.106,1.08375,2017-04-15
521305,44.1103,0.81618,2017-03-02
521306,44.0841,1.19525,2017-02-24
521307,44.1103,0.81618,2017-03-02
521308,43.8804,0.99106,2017-03-07
521309,44.0892,1.53609,2017-04-15
521310,44.0892,1.53609,2017-04-15
521311,44.2267,1.20252,2017-04-15
521312,44.2267,1.20252,2017-04-15
521313,44.1626,1.53981,2017-04-15
521314,43.8904,1.43645,2017-02-16
521315,43.8904,1.43645,2017-02-16
521316,43.9678,1.33743,2017-04-04
521317,44.0282,1.04088,2017-03-07
521318,44.0282,1.04088,2017-03-07
521319,43.9777,1.06601,2017-03-07
521320,43.9777,1.06601,2017-03-07
521321,43.9678,1.33743,2017-04-04
521322,43.9639,1.53556,2017-03-30
521323,43.9639,1.53556,2017-03-30
521324,44.0336,1.56976,2017-03-30
521325,44.0336,1.56976,2017-03-30
521326,44.0404,1.11143,2017-02-24
521327,44.0841,1.19525,2017-02-24
521328,44.0404,1.11143,2017-02-24
521329,44.0411,1.11176,2017-02-24
521330,44.0411,1.11176,2017-02-24
521331,43.8804,0.99106,2017-03-07
521332,44.106,1.08375,2017-04-15
521333,44.0791,1.37541,2017-04-15
521334,44.0791,1.37541,2017-04-15
521335,43.8016,1.21719,2017-08-02
521336,44.155169,1.317544,2021-03-11
521337,44.155169,1.317544,2021-03-11
521338,43.9577,0.918499,2019-02-26
521339,44.0343,1.21728,2017-08-02
521340,44.257,1.13775,2017-08-02
521341,43.9314,1.08389,2017-09-02
521342,43.9861,1.19435,2017-12-07
521343,43.9124,1.27172,2017-08-02
521344,43.967,0.84019,2017-12-07
521345,43.916864,1.365778,2020-12-04
521346,43.9124,1.27172,2017-08-02
521347,43.9577,0.918499,2019-02-26
521348,44.0343,1.21728,2017-08-02
521349,43.9861,1.19435,2017-12-07
521350,50.579123,3.116768,2022-08-23
521351,50.579123,3.116768,2022-08-23
521352,50.579123,3.116768,2022-08-23
521353,50.579123,3.116768,2022-08-23
521354,50.579123,3.116768,2022-08-23
521355,50.579123,3.116768,2022-08-23
521356,45.777011,3.080079,2022-12-02
521357,45.777011,3.080079,2022-12-02
521358,45.777011,3.080079,2022-12-02
521359,43.916864,1.365778,2020-12-04
521360,43.9365,0.76829,2017-08-02
521361,44.0909,1.34938,2017-04-15
521362,43.9365,0.76829,2017-08-02
521363,43.8271,1.30265,2017-04-15
521364,44.0909,1.34938,2017-04-15
521365,44.2403,1.47746,2017-04-15
521366,44.0079,1.44965,2017-04-15
521367,44.2403,1.47746,2017-04-15
521368,44.0197,1.35363,2017-04-15
521369,44.0197,1.35363,2017-04-15
521370,44.1449,1.41975,2017-04-15
521371,44.1449,1.41975,2017-04-15
521372,44.0914,0.97333,2017-04-15
521373,44.0079,1.44965,2017-04-15
521374,44.0914,0.97333,2017-04-15
521375,44.0114,1.28907,2017-08-02
521376,43.967,0.84019,2017-12-07
521377,44.0114,1.28907,2017-08-02
521378,44.1975,0.92209,2017-08-02
521379,44.2662,1.85681,2017-08-02
521380,44.2662,1.85681,2017-08-02
521381,44.1975,0.92209,2017-08-02
521382,44.257,1.13775,2017-08-02
521383,43.9241,1.26419,2017-08-02
521384,43.9241,1.26419,2017-08-02
521385,43.8016,1.21719,2017-08-02
521386,44.016,1.35648,2017-02-16
521387,44.016,1.35648,2017-02-16
521388,44.1626,1.53981,2017-04-15
521389,44.0165,1.34418,2017-05-11
521390,44.2365,1.77329,2017-05-10
521391,43.8518,1.23461,2017-05-11
521392,44.166,1.55389,2017-05-11
521393,44.0165,1.34418,2017-05-11
521394,43.8518,1.23461,2017-05-11
521395,44.0996,0.934072,2017-05-11
521396,44.0619,1.02194,2017-05-11
521397,44.0619,1.02194,2017-05-11
521398,44.3232,0.94508,2017-05-11
521399,44.3232,0.94508,2017-05-11
521400,44.0048,1.17738,2017-05-11
521401,43.8291,1.19997,2017-05-11
521402,43.8291,1.19997,2017-05-11
521403,44.0048,1.17738,2017-05-11
521404,44.0886,1.24075,2017-06-27
521405,43.9209,1.02086,2017-05-11
521406,44.0886,1.24075,2017-06-27
521407,44.0996,0.934072,2017-05-11
521408,44.2515,1.61063,2017-05-11
521409,44.2515,1.61063,2017-05-11
521410,44.1758,1.61552,2017-05-11
521411,44.1159,1.47908,2017-05-11
521412,44.1159,1.47908,2017-05-11
521413,44.0194,0.99949,2020-06-03
521414,44.2365,1.77329,2017-05-10
521415,44.1002,1.08475,2017-05-11
521416,44.077,1.6183,2017-05-11
521417,48.4935616,3.5111747,2021-01-19
521418,48.333103,4.022728,2021-01-19
521419,48.233498,4.706075,2021-01-19
521420,48.042697,3.908456,2021-01-19
521421,48.276579,4.069758,2021-01-19
521422,48.235708,4.110207,2021-01-19
521423,48.236231,4.702219,2021-01-19
521424,48.238953,4.2988,2021-01-19
521425,48.166854,4.246403,2021-01-19
521426,48.129995,4.035952,2021-01-19
521427,48.238867,4.386689,2021-01-19
521428,48.028544,4.42743,2021-01-19
521429,48.059765,4.142932,2022-09-01
521430,47.992499,4.364188,2021-01-19
521431,48.142869,4.302821,2021-01-19
521432,48.311025,4.031631,2021-01-19
521433,43.9209,1.02086,2017-05-11
521434,44.166,1.55389,2017-05-11
521435,44.10916252,0.89554161,2017-05-11
521436,44.10916252,0.89554161,2017-05-11
521437,44.071,1.53388,2017-05-11
521438,44.071,1.53388,2017-05-11
521439,44.077,1.6183,2017-05-11
521440,44.1758,1.61552,2017-05-11
521441,44.1895,1.36029,2017-05-11
521442,43.9423,1.17001,2017-04-15
521443,44.01496349,1.365982697,2017-05-11
521444,44.0261,1.35255,2017-05-11
521445,44.0238,1.34416,2017-05-11
521446,44.0261,1.35255,2017-05-11
521447,44.0399,1.10945,2017-05-12
521448,44.0399,1.10945,2017-05-12
521449,44.1621,1.5339,2017-05-12
521450,43.9437,1.36766,2017-05-12
521451,44.1621,1.5339,2017-05-12
521452,44.0384,1.1063,2017-05-12
521453,44.0556,1.66197,2017-05-12
521454,44.0922,1.4493,2017-05-12
521455,44.0556,1.66197,2017-05-12
521456,44.0384,1.1063,2017-05-12
521457,43.9654,1.58615,2017-05-11
521458,44.3308,1.08815,2017-04-15
521459,44.3308,1.08815,2017-04-15
521460,44.069,0.90065,2017-04-15
521461,43.9423,1.17001,2017-04-15
521462,44.069,0.90065,2017-04-15
521463,44.0762,1.52286,2017-02-16
521464,44.0762,1.52286,2017-02-16
521465,44.0498,1.46289,2017-02-16
521466,44.0498,1.46289,2017-02-16
521467,44.01496349,1.3659827,2017-05-11
521468,44.0238,1.34416,2017-05-11
521469,44.0918,0.76934,2017-05-12
521470,44.2619,0.95683,2017-05-26
521471,44.124733,0.820325,2017-05-11
521472,44.1002,1.08475,2017-05-11
521473,44.0918,0.769343,2017-05-12
521474,43.9437,1.36766,2017-05-12
521475,43.9654,1.58615,2017-05-11
521476,43.8921,1.24065,2017-05-11
521477,44.1895,1.36029,2017-05-11
521478,43.8921,1.24065,2017-05-11
521479,43.825,0.95794,2017-05-11
521480,44.1133,0.85406,2017-05-11
521481,43.825,0.957942,2017-05-11
521482,44.1864,1.155,2017-05-12
521483,44.1864,1.155,2017-05-12
521484,44.1133,0.854061,2017-05-11
521485,44.1274,1.24118,2017-05-11
521486,44.124733,0.820325,2017-05-11
521487,44.1274,1.24118,2017-05-11
521488,43.8269,1.29594,2017-05-11
521489,43.8269,1.29594,2017-05-11
521490,44.016,1.35197,2017-05-11
521491,44.016,1.35197,2017-05-11
521492,44.2619,0.95683,2017-05-26
521493,44.0922,1.4493,2017-05-12
521494,45.777011,3.080079,2022-12-02
521495,50.31345769,2.74004948,2021-07-01
521496,48.79469299,2.14079976,2021-06-23
521497,-20.961651,55.660558,2022-12-28
521498,-21.3225547,55.47474772,2022-12-28
521499,-21.265831,55.366612,2022-12-28
521500,-20.9630462,55.65178355,2022-10-31
521501,-21.2820316,55.39766347,2022-12-28
521502,-20.9630462,55.65178355,2022-10-31
521503,-20.9630462,55.65178355,2022-10-31
521504,-20.9630462,55.65178355,2022-10-31
521505,-20.961651,55.660558,2022-12-28
521506,-21.265831,55.366612,2022-12-28
521507,-20.961651,55.660558,2022-12-28
521508,-20.961651,55.660558,2022-12-28
521509,-21.3170725,55.46983122,2021-06-02
521510,50.31345769,2.74004948,2021-07-01
521511,-21.2188338,55.30042911,2023-01-31
521512,-21.2188338,55.30042911,2023-01-31
521513,-21.3170725,55.46983122,2021-06-02
521514,-21.2820316,55.39766347,2022-12-28
521515,-21.3170725,55.46983122,2021-06-02
521516,-21.3170725,55.46983122,2021-06-02
521517,-21.2188338,55.30042911,2023-01-31
521518,-21.1329182,55.63067564,2022-11-02
521519,-21.3231281,55.47542465,2022-12-28
521520,-21.3231281,55.47542465,2022-12-28
521521,-21.1329182,55.63067564,2022-11-02
521522,-21.3225547,55.47474772,2022-12-28
521523,-21.3231281,55.47542465,2022-12-28
521524,-21.3231281,55.47542465,2022-12-28
521525,-21.265831,55.366612,2022-12-28
521526,49.23279051,6.16558187,2022-09-28
521527,49.23279051,6.16558187,2022-09-28
521528,49.23853082,6.16709009,2022-09-28
521529,49.23853082,6.16709009,2022-09-28
521530,49.23699697,6.16726763,2022-09-28
521531,49.23708488,6.1696937,2022-09-28
521532,49.23708488,6.1696937,2022-09-28
521533,49.23699697,6.16726763,2022-09-28
521534,49.23790821,6.16874509,2022-09-28
521535,49.23790821,6.16874509,2022-09-28
521536,48.93055017,7.66379112,2023-02-06
521537,48.93055017,7.66379112,2023-02-06
521538,48.9341,7.65833,2018-02-15
521539,48.95131715,7.64142021,2023-02-06
521540,48.95131715,7.64142021,2023-02-06
521541,48.94217109,7.61174961,2023-02-06
521542,48.94217109,7.61174961,2023-02-06
521543,48.9528,7.63364,2020-09-21
521544,48.9528,7.63364,2020-09-16
521545,48.9528,7.63364,2020-09-21
521546,48.9341,7.65833,2018-02-15
521547,48.9528,7.63364,2020-09-21
521548,-21.265831,55.366612,2022-12-28
521549,-21.2188338,55.30042911,2023-01-31
521550,47.955,7.30356,2020-03-12
521551,47.955,7.30356,2020-03-12
521552,43.97449468,4.68480401,2021-06-04
521553,44.51054854,6.0468139,2022-10-13
